ticks per second: 2.0
[MESSAGE RECEIVED] | Global Time - 02:30:52.791592 | Queue Length - 0 | Clock Time - 2
[MESSAGE RECEIVED] | Global Time - 02:31:07.444847 | Queue Length - 11 | Clock Time - 58
[MESSAGE RECEIVED] | Global Time - 02:31:07.948965 | Queue Length - 11 | Clock Time - 60
[MESSAGE RECEIVED] | Global Time - 02:31:08.454742 | Queue Length - 11 | Clock Time - 61
[MESSAGE RECEIVED] | Global Time - 02:31:08.960415 | Queue Length - 11 | Clock Time - 65
[MESSAGE RECEIVED] | Global Time - 02:31:09.465815 | Queue Length - 10 | Clock Time - 67
[MESSAGE RECEIVED] | Global Time - 02:31:09.970545 | Queue Length - 10 | Clock Time - 69
[MESSAGE RECEIVED] | Global Time - 02:31:10.473174 | Queue Length - 10 | Clock Time - 72
[MESSAGE RECEIVED] | Global Time - 02:31:10.980009 | Queue Length - 10 | Clock Time - 81
[MESSAGE RECEIVED] | Global Time - 02:31:11.486858 | Queue Length - 10 | Clock Time - 82
[MESSAGE RECEIVED] | Global Time - 02:31:11.990828 | Queue Length - 12 | Clock Time - 83
[MESSAGE RECEIVED] | Global Time - 02:31:12.497968 | Queue Length - 12 | Clock Time - 84
[MESSAGE RECEIVED] | Global Time - 02:31:13.003643 | Queue Length - 14 | Clock Time - 87
[MESSAGE RECEIVED] | Global Time - 02:31:13.505969 | Queue Length - 14 | Clock Time - 91
[MESSAGE RECEIVED] | Global Time - 02:31:14.010105 | Queue Length - 14 | Clock Time - 93
[MESSAGE RECEIVED] | Global Time - 02:31:14.515252 | Queue Length - 13 | Clock Time - 98
[MESSAGE RECEIVED] | Global Time - 02:31:15.019744 | Queue Length - 13 | Clock Time - 99
[MESSAGE RECEIVED] | Global Time - 02:31:15.523841 | Queue Length - 14 | Clock Time - 105
[MESSAGE RECEIVED] | Global Time - 02:31:16.028870 | Queue Length - 15 | Clock Time - 108
[MESSAGE RECEIVED] | Global Time - 02:31:16.532937 | Queue Length - 16 | Clock Time - 112
[MESSAGE RECEIVED] | Global Time - 02:31:17.037041 | Queue Length - 16 | Clock Time - 113
[MESSAGE RECEIVED] | Global Time - 02:31:17.540493 | Queue Length - 18 | Clock Time - 114
[MESSAGE RECEIVED] | Global Time - 02:31:18.043235 | Queue Length - 18 | Clock Time - 115
[MESSAGE RECEIVED] | Global Time - 02:31:18.548237 | Queue Length - 18 | Clock Time - 117
[MESSAGE RECEIVED] | Global Time - 02:31:19.053758 | Queue Length - 19 | Clock Time - 119
[MESSAGE RECEIVED] | Global Time - 02:31:19.556000 | Queue Length - 18 | Clock Time - 120
[MESSAGE RECEIVED] | Global Time - 02:31:20.059592 | Queue Length - 18 | Clock Time - 121
[MESSAGE RECEIVED] | Global Time - 02:31:20.566940 | Queue Length - 20 | Clock Time - 122
[MESSAGE RECEIVED] | Global Time - 02:31:21.070582 | Queue Length - 20 | Clock Time - 126
[MESSAGE RECEIVED] | Global Time - 02:31:21.576263 | Queue Length - 20 | Clock Time - 132
[MESSAGE RECEIVED] | Global Time - 02:31:22.081037 | Queue Length - 21 | Clock Time - 135
[MESSAGE RECEIVED] | Global Time - 02:31:22.585961 | Queue Length - 22 | Clock Time - 136
[MESSAGE RECEIVED] | Global Time - 02:31:23.090801 | Queue Length - 23 | Clock Time - 138
[MESSAGE RECEIVED] | Global Time - 02:31:23.594717 | Queue Length - 23 | Clock Time - 139
[MESSAGE RECEIVED] | Global Time - 02:31:24.099639 | Queue Length - 23 | Clock Time - 141
[MESSAGE RECEIVED] | Global Time - 02:31:24.604115 | Queue Length - 23 | Clock Time - 142
[MESSAGE RECEIVED] | Global Time - 02:31:25.109749 | Queue Length - 24 | Clock Time - 144
[MESSAGE RECEIVED] | Global Time - 02:31:25.615212 | Queue Length - 26 | Clock Time - 146
[MESSAGE RECEIVED] | Global Time - 02:31:26.121119 | Queue Length - 26 | Clock Time - 147
[MESSAGE RECEIVED] | Global Time - 02:31:26.626103 | Queue Length - 26 | Clock Time - 148
[MESSAGE RECEIVED] | Global Time - 02:31:27.130560 | Queue Length - 27 | Clock Time - 150
[MESSAGE RECEIVED] | Global Time - 02:31:27.635915 | Queue Length - 27 | Clock Time - 153
[MESSAGE RECEIVED] | Global Time - 02:31:28.141866 | Queue Length - 28 | Clock Time - 154
[MESSAGE RECEIVED] | Global Time - 02:31:28.647477 | Queue Length - 28 | Clock Time - 155
[MESSAGE RECEIVED] | Global Time - 02:31:29.152647 | Queue Length - 29 | Clock Time - 160
[MESSAGE RECEIVED] | Global Time - 02:31:29.657526 | Queue Length - 30 | Clock Time - 163
[MESSAGE RECEIVED] | Global Time - 02:31:30.162525 | Queue Length - 30 | Clock Time - 164
[MESSAGE RECEIVED] | Global Time - 02:31:30.667281 | Queue Length - 30 | Clock Time - 165
[MESSAGE RECEIVED] | Global Time - 02:31:31.173423 | Queue Length - 30 | Clock Time - 168
[MESSAGE RECEIVED] | Global Time - 02:31:31.679410 | Queue Length - 30 | Clock Time - 169
[MESSAGE RECEIVED] | Global Time - 02:31:32.184214 | Queue Length - 31 | Clock Time - 171
[MESSAGE RECEIVED] | Global Time - 02:31:32.688931 | Queue Length - 32 | Clock Time - 174
[MESSAGE RECEIVED] | Global Time - 02:31:33.192110 | Queue Length - 32 | Clock Time - 175
[MESSAGE RECEIVED] | Global Time - 02:31:33.698370 | Queue Length - 35 | Clock Time - 177
[MESSAGE RECEIVED] | Global Time - 02:31:34.204605 | Queue Length - 35 | Clock Time - 178
[MESSAGE RECEIVED] | Global Time - 02:31:34.706628 | Queue Length - 34 | Clock Time - 180
[MESSAGE RECEIVED] | Global Time - 02:31:35.212910 | Queue Length - 33 | Clock Time - 183
[MESSAGE RECEIVED] | Global Time - 02:31:35.720092 | Queue Length - 33 | Clock Time - 184
[MESSAGE RECEIVED] | Global Time - 02:31:36.222728 | Queue Length - 33 | Clock Time - 188
[MESSAGE RECEIVED] | Global Time - 02:31:36.727093 | Queue Length - 34 | Clock Time - 191
[MESSAGE RECEIVED] | Global Time - 02:31:37.232578 | Queue Length - 34 | Clock Time - 192
[MESSAGE RECEIVED] | Global Time - 02:31:37.736125 | Queue Length - 35 | Clock Time - 193
[MESSAGE RECEIVED] | Global Time - 02:31:38.240666 | Queue Length - 35 | Clock Time - 194
[MESSAGE RECEIVED] | Global Time - 02:31:38.744595 | Queue Length - 36 | Clock Time - 195
[MESSAGE RECEIVED] | Global Time - 02:31:39.247075 | Queue Length - 37 | Clock Time - 196
[MESSAGE RECEIVED] | Global Time - 02:31:39.752137 | Queue Length - 38 | Clock Time - 198
[MESSAGE RECEIVED] | Global Time - 02:31:40.255201 | Queue Length - 38 | Clock Time - 199
[MESSAGE RECEIVED] | Global Time - 02:31:40.758931 | Queue Length - 38 | Clock Time - 202
[MESSAGE RECEIVED] | Global Time - 02:31:41.263167 | Queue Length - 38 | Clock Time - 205
[MESSAGE RECEIVED] | Global Time - 02:31:41.767773 | Queue Length - 41 | Clock Time - 206
[MESSAGE RECEIVED] | Global Time - 02:31:42.269848 | Queue Length - 43 | Clock Time - 209
[MESSAGE RECEIVED] | Global Time - 02:31:42.774885 | Queue Length - 43 | Clock Time - 210
[MESSAGE RECEIVED] | Global Time - 02:31:43.280386 | Queue Length - 45 | Clock Time - 213
[MESSAGE RECEIVED] | Global Time - 02:31:43.781697 | Queue Length - 45 | Clock Time - 214
[MESSAGE RECEIVED] | Global Time - 02:31:44.287191 | Queue Length - 46 | Clock Time - 217
[MESSAGE RECEIVED] | Global Time - 02:31:44.791062 | Queue Length - 46 | Clock Time - 218
[MESSAGE RECEIVED] | Global Time - 02:31:45.297599 | Queue Length - 47 | Clock Time - 219
[MESSAGE RECEIVED] | Global Time - 02:31:45.799228 | Queue Length - 47 | Clock Time - 223
[MESSAGE RECEIVED] | Global Time - 02:31:46.304041 | Queue Length - 48 | Clock Time - 224
[MESSAGE RECEIVED] | Global Time - 02:31:46.809432 | Queue Length - 49 | Clock Time - 229
[MESSAGE RECEIVED] | Global Time - 02:31:47.312764 | Queue Length - 49 | Clock Time - 232
[MESSAGE RECEIVED] | Global Time - 02:31:47.817221 | Queue Length - 50 | Clock Time - 233
[MESSAGE RECEIVED] | Global Time - 02:31:48.321246 | Queue Length - 50 | Clock Time - 234
[MESSAGE RECEIVED] | Global Time - 02:31:48.822170 | Queue Length - 50 | Clock Time - 235
[MESSAGE RECEIVED] | Global Time - 02:31:49.328225 | Queue Length - 50 | Clock Time - 238
[MESSAGE RECEIVED] | Global Time - 02:31:49.831184 | Queue Length - 49 | Clock Time - 239
[MESSAGE RECEIVED] | Global Time - 02:31:50.334789 | Queue Length - 50 | Clock Time - 240
[MESSAGE RECEIVED] | Global Time - 02:31:50.838949 | Queue Length - 50 | Clock Time - 241
[MESSAGE RECEIVED] | Global Time - 02:31:51.343471 | Queue Length - 49 | Clock Time - 242
[MESSAGE RECEIVED] | Global Time - 02:31:51.848127 | Queue Length - 49 | Clock Time - 244
[MESSAGE RECEIVED] | Global Time - 02:31:52.354056 | Queue Length - 50 | Clock Time - 249
[MESSAGE RECEIVED] | Global Time - 02:31:52.860221 | Queue Length - 51 | Clock Time - 251
[MESSAGE RECEIVED] | Global Time - 02:31:53.361846 | Queue Length - 50 | Clock Time - 253
[MESSAGE RECEIVED] | Global Time - 02:31:53.867316 | Queue Length - 50 | Clock Time - 259
[MESSAGE RECEIVED] | Global Time - 02:31:54.370759 | Queue Length - 49 | Clock Time - 261
[MESSAGE RECEIVED] | Global Time - 02:31:54.877354 | Queue Length - 49 | Clock Time - 264
[MESSAGE RECEIVED] | Global Time - 02:31:55.382025 | Queue Length - 49 | Clock Time - 265
[MESSAGE RECEIVED] | Global Time - 02:31:55.887274 | Queue Length - 50 | Clock Time - 266
[MESSAGE RECEIVED] | Global Time - 02:31:56.392744 | Queue Length - 51 | Clock Time - 268
[MESSAGE RECEIVED] | Global Time - 02:31:56.898148 | Queue Length - 52 | Clock Time - 271
[MESSAGE RECEIVED] | Global Time - 02:31:57.401466 | Queue Length - 53 | Clock Time - 272
[MESSAGE RECEIVED] | Global Time - 02:31:57.905978 | Queue Length - 53 | Clock Time - 273
[MESSAGE RECEIVED] | Global Time - 02:31:58.407352 | Queue Length - 52 | Clock Time - 275
[MESSAGE RECEIVED] | Global Time - 02:31:58.909886 | Queue Length - 52 | Clock Time - 276
[MESSAGE RECEIVED] | Global Time - 02:31:59.413999 | Queue Length - 53 | Clock Time - 278
